Tiempo,Altura,Velocidad
27.04800000000237,12372.06,271.0
27.052000000002373,12373.15,271.02
27.056000000002374,12374.23,271.03
27.060000000002375,12375.32,271.05
27.064000000002377,12376.4,271.06
27.068000000002378,12377.48,271.08
27.07200000000238,12378.57,271.1
27.07600000000238,12379.65,271.12
27.080000000002382,12380.74,271.14
27.084000000002384,12381.82,271.15
27.088000000002385,12382.91,271.17
27.092000000002386,12383.99,271.19
27.096000000002388,12385.08,271.2
27.10000000000239,12386.16,271.22
27.10400000000239,12387.25,271.24
27.10800000000239,12388.33,271.25
27.112000000002393,12389.42,271.27
27.116000000002394,12390.5,271.28
27.120000000002396,12391.58,271.3
27.124000000002397,12392.67,271.31
27.128000000002398,12393.75,271.33
27.1320000000024,12394.84,271.34
27.1360000000024,12395.92,271.35
27.140000000002402,12397.01,271.37
27.144000000002404,12398.1,271.38
27.148000000002405,12399.18,271.4
27.152000000002406,12400.27,271.41
27.156000000002408,12401.35,271.43
27.16000000000241,12402.44,271.45
27.16400000000241,12403.53,271.47
27.16800000000241,12404.61,271.48
27.172000000002413,12405.7,271.5
27.176000000002414,12406.78,271.52
27.180000000002416,12407.87,271.54
27.184000000002417,12408.96,271.55
27.18800000000242,12410.04,271.58
27.19200000000242,12411.13,271.6
27.19600000000242,12412.21,271.62
27.200000000002422,12413.3,271.63
27.204000000002424,12414.39,271.65
27.208000000002425,12415.47,271.67
27.212000000002426,12416.56,271.69
27.216000000002428,12417.65,271.71
27.22000000000243,12418.73,271.72
27.22400000000243,12419.82,271.73
27.22800000000243,12420.91,271.75
27.232000000002433,12422.0,271.76
27.236000000002434,12423.08,271.78
27.240000000002436,12424.17,271.8
27.244000000002437,12425.26,271.81
27.24800000000244,12426.34,271.83
27.25200000000244,12427.43,271.84
27.25600000000244,12428.52,271.85
27.260000000002442,12429.6,271.87
27.264000000002444,12430.69,271.88
27.268000000002445,12431.78,271.89
27.272000000002446,12432.87,271.9
27.276000000002448,12433.96,271.9
27.28000000000245,12435.04,271.91
27.28400000000245,12436.13,271.92
27.28800000000245,12437.22,271.93
27.292000000002453,12438.31,271.94
27.296000000002454,12439.4,271.95
27.300000000002456,12440.48,271.97
27.304000000002457,12441.57,271.98
27.30800000000246,12442.66,271.99
27.31200000000246,12443.75,272.0
27.31600000000246,12444.83,272.01
27.320000000002462,12445.92,272.01
27.324000000002464,12447.01,272.02
27.328000000002465,12448.1,272.03
27.332000000002466,12449.19,272.04
27.336000000002468,12450.27,272.06
27.34000000000247,12451.36,272.08
27.34400000000247,12452.45,272.1
27.34800000000247,12453.54,272.11
27.352000000002473,12454.63,272.13
27.356000000002474,12455.72,272.14
27.360000000002476,12456.81,272.16
27.364000000002477,12457.89,272.18
27.36800000000248,12458.98,272.19
27.37200000000248,12460.07,272.21
27.37600000000248,12461.16,272.23
27.380000000002482,12462.25,272.24
27.384000000002484,12463.34,272.25
27.388000000002485,12464.43,272.27
27.392000000002486,12465.52,272.29
27.396000000002488,12466.61,272.3
27.40000000000249,12467.69,272.32
27.40400000000249,12468.78,272.33
27.40800000000249,12469.87,272.35
27.412000000002493,12470.96,272.36
27.416000000002494,12472.05,272.38
27.420000000002496,12473.14,272.4
27.424000000002497,12474.23,272.41
27.4280000000025,12475.32,272.42
27.4320000000025,12476.41,272.44
27.4360000000025,12477.5,272.46
27.440000000002502,12478.59,272.47
27.444000000002504,12479.68,272.49
27.448000000002505,12480.77,272.51
27.452000000002506,12481.86,272.54
27.456000000002508,12482.95,272.56
27.46000000000251,12484.04,272.59
27.46400000000251,12485.13,272.62
27.46800000000251,12486.22,272.64
27.472000000002513,12487.31,272.67
27.476000000002514,12488.4,272.7
27.480000000002516,12489.49,272.72
27.484000000002517,12490.58,272.75
27.48800000000252,12491.68,272.77
27.49200000000252,12492.77,272.8
27.49600000000252,12493.86,272.82
27.500000000002522,12494.95,272.84
27.504000000002524,12496.04,272.86
27.508000000002525,12497.13,272.88
27.512000000002526,12498.22,272.89
27.516000000002528,12499.32,272.9
27.52000000000253,12500.41,272.92
27.52400000000253,12501.5,272.93
27.528000000002532,12502.59,272.94
27.532000000002533,12503.68,272.95
27.536000000002534,12504.77,272.96
27.540000000002536,12505.87,272.97
27.544000000002537,12506.96,272.98
27.54800000000254,12508.05,272.99
27.55200000000254,12509.14,273.01
27.55600000000254,12510.23,273.02
27.560000000002542,12511.33,273.03
27.564000000002544,12512.42,273.04
27.568000000002545,12513.51,273.05
27.572000000002546,12514.6,273.06
27.576000000002548,12515.69,273.07
27.58000000000255,12516.79,273.09
27.58400000000255,12517.88,273.1
27.588000000002552,12518.97,273.1
27.592000000002553,12520.06,273.11
27.596000000002554,12521.16,273.11
27.600000000002556,12522.25,273.12
27.604000000002557,12523.34,273.12
27.60800000000256,12524.43,273.13
27.61200000000256,12525.53,273.13
27.61600000000256,12526.62,273.13
27.620000000002563,12527.71,273.14
27.624000000002564,12528.81,273.15
27.628000000002565,12529.9,273.16
27.632000000002567,12530.99,273.18
27.636000000002568,12532.08,273.19
27.64000000000257,12533.18,273.21
27.64400000000257,12534.27,273.23
27.648000000002572,12535.36,273.24
27.652000000002573,12536.46,273.26
27.656000000002575,12537.55,273.27
27.660000000002576,12538.64,273.28
27.664000000002577,12539.73,273.29
27.66800000000258,12540.83,273.3
27.67200000000258,12541.92,273.3
27.67600000000258,12543.01,273.31
27.680000000002583,12544.1,273.32
27.684000000002584,12545.2,273.33
27.688000000002585,12546.29,273.34
27.692000000002587,12547.39,273.36
27.696000000002588,12548.48,273.37
27.70000000000259,12549.57,273.39
27.70400000000259,12550.67,273.4
27.708000000002592,12551.76,273.42
27.712000000002593,12552.85,273.43
27.716000000002595,12553.95,273.44
27.720000000002596,12555.04,273.45
27.724000000002597,12556.14,273.46
27.7280000000026,12557.23,273.47
27.7320000000026,12558.32,273.49
27.7360000000026,12559.42,273.5
27.740000000002603,12560.51,273.52
27.744000000002604,12561.6,273.53
27.748000000002605,12562.7,273.54
27.752000000002607,12563.79,273.56
27.756000000002608,12564.89,273.58
27.76000000000261,12565.98,273.6
27.76400000000261,12567.08,273.61
27.768000000002612,12568.17,273.63
27.772000000002613,12569.26,273.65
27.776000000002615,12570.36,273.67
27.780000000002616,12571.45,273.69
27.784000000002617,12572.55,273.7
27.78800000000262,12573.64,273.72
27.79200000000262,12574.74,273.75
27.79600000000262,12575.83,273.77
27.800000000002623,12576.93,273.79
27.804000000002624,12578.02,273.81
27.808000000002625,12579.12,273.82
27.812000000002627,12580.21,273.84
27.816000000002628,12581.31,273.86
27.82000000000263,12582.41,273.87
27.82400000000263,12583.5,273.88
27.828000000002632,12584.6,273.9
27.832000000002633,12585.69,273.91
27.836000000002635,12586.79,273.92
27.840000000002636,12587.88,273.93
27.844000000002637,12588.98,273.94
27.84800000000264,12590.08,273.95
27.85200000000264,12591.17,273.96
27.85600000000264,12592.27,273.98
27.860000000002643,12593.36,274.0
27.864000000002644,12594.46,274.02
27.868000000002645,12595.55,274.03
27.872000000002647,12596.65,274.05
27.876000000002648,12597.75,274.07
27.88000000000265,12598.84,274.09
27.88400000000265,12599.94,274.11
27.888000000002652,12601.04,274.13
27.892000000002653,12602.13,274.14
27.896000000002655,12603.23,274.16
27.900000000002656,12604.33,274.18
27.904000000002657,12605.42,274.2
27.90800000000266,12606.52,274.22
27.91200000000266,12607.62,274.24
27.91600000000266,12608.71,274.26
27.920000000002663,12609.81,274.28
27.924000000002664,12610.91,274.3
27.928000000002665,12612.0,274.32
27.932000000002667,12613.1,274.34
27.936000000002668,12614.2,274.36
27.94000000000267,12615.3,274.38
27.94400000000267,12616.39,274.39
27.948000000002672,12617.49,274.41
27.952000000002673,12618.59,274.42
27.956000000002675,12619.69,274.43
27.960000000002676,12620.79,274.45
27.964000000002677,12621.88,274.46
27.96800000000268,12622.98,274.46
27.97200000000268,12624.08,274.47
27.97600000000268,12625.18,274.48
27.980000000002683,12626.27,274.49
27.984000000002684,12627.37,274.51
27.988000000002685,12628.47,274.52
27.992000000002687,12629.57,274.53
27.996000000002688,12630.66,274.54
28.00000000000269,12631.76,274.56
28.00400000000269,12632.86,274.57
28.008000000002692,12633.96,274.58
28.012000000002693,12635.06,274.6
28.016000000002695,12636.16,274.62
28.020000000002696,12637.26,274.64
28.024000000002697,12638.35,274.65
28.0280000000027,12639.45,274.67
28.0320000000027,12640.55,274.68
28.0360000000027,12641.65,274.7
28.040000000002703,12642.75,274.71
28.044000000002704,12643.85,274.72
28.048000000002705,12644.95,274.73
28.052000000002707,12646.04,274.74
28.056000000002708,12647.14,274.76
28.06000000000271,12648.24,274.77
28.06400000000271,12649.34,274.78
28.068000000002712,12650.44,274.79
28.072000000002713,12651.54,274.8
28.076000000002715,12652.64,274.81
28.080000000002716,12653.74,274.82
28.084000000002717,12654.84,274.83
28.08800000000272,12655.94,274.84
28.09200000000272,12657.04,274.85
28.09600000000272,12658.14,274.86
28.100000000002723,12659.24,274.86
28.104000000002724,12660.34,274.87
28.108000000002725,12661.44,274.89
28.112000000002727,12662.54,274.9
28.116000000002728,12663.64,274.91
28.12000000000273,12664.74,274.93
28.12400000000273,12665.83,274.94
28.128000000002732,12666.93,274.96
28.132000000002733,12668.03,274.98
28.136000000002735,12669.13,275.0
28.140000000002736,12670.23,275.02
28.144000000002737,12671.33,275.03
28.14800000000274,12672.43,275.05
28.15200000000274,12673.53,275.07
28.15600000000274,12674.63,275.08
28.160000000002743,12675.74,275.1
28.164000000002744,12676.84,275.11
28.168000000002746,12677.94,275.13
28.172000000002747,12679.04,275.15
28.176000000002748,12680.14,275.16
28.18000000000275,12681.24,275.17
28.18400000000275,12682.34,275.19
28.188000000002752,12683.44,275.2
28.192000000002754,12684.54,275.22
28.196000000002755,12685.64,275.23
28.200000000002756,12686.74,275.24
28.204000000002758,12687.84,275.26
28.20800000000276,12688.94,275.27
28.21200000000276,12690.04,275.28
28.21600000000276,12691.15,275.29
28.220000000002763,12692.25,275.31
28.224000000002764,12693.35,275.32
28.228000000002766,12694.45,275.34
28.232000000002767,12695.55,275.37
28.236000000002768,12696.65,275.39
28.24000000000277,12697.75,275.42
28.24400000000277,12698.86,275.44
28.248000000002772,12699.96,275.47
28.252000000002774,12701.06,275.49
28.256000000002775,12702.16,275.52
28.260000000002776,12703.26,275.54
28.264000000002778,12704.37,275.57
28.26800000000278,12705.47,275.59
28.27200000000278,12706.57,275.62
28.27600000000278,12707.67,275.64
28.280000000002783,12708.78,275.66
28.284000000002784,12709.88,275.68
28.288000000002786,12710.98,275.7
28.292000000002787,12712.08,275.72
28.29600000000279,12713.19,275.73
28.30000000000279,12714.29,275.76
28.30400000000279,12715.39,275.78
28.308000000002792,12716.5,275.79
28.312000000002794,12717.6,275.81
28.316000000002795,12718.7,275.83
28.320000000002796,12719.81,275.84
28.324000000002798,12720.91,275.85
28.3280000000028,12722.01,275.86
28.3320000000028,12723.12,275.86
28.3360000000028,12724.22,275.87
28.340000000002803,12725.32,275.87
28.344000000002804,12726.43,275.88
28.348000000002806,12727.53,275.9
28.352000000002807,12728.63,275.91
28.35600000000281,12729.74,275.92
28.36000000000281,12730.84,275.94
28.36400000000281,12731.94,275.95
28.368000000002812,12733.05,275.96
28.372000000002814,12734.15,275.98
28.376000000002815,12735.25,276.0
28.380000000002816,12736.36,276.01
28.384000000002818,12737.46,276.02
28.38800000000282,12738.57,276.03
28.39200000000282,12739.67,276.05
28.39600000000282,12740.78,276.06
28.400000000002823,12741.88,276.07
28.404000000002824,12742.99,276.08
28.408000000002826,12744.09,276.09
28.412000000002827,12745.19,276.1
28.41600000000283,12746.3,276.11
28.42000000000283,12747.4,276.11
28.42400000000283,12748.51,276.12
28.428000000002832,12749.61,276.13
28.432000000002834,12750.72,276.14
28.436000000002835,12751.82,276.15
28.440000000002836,12752.93,276.15
28.444000000002838,12754.03,276.16
28.44800000000284,12755.13,276.17
28.45200000000284,12756.24,276.17
28.45600000000284,12757.34,276.19
28.460000000002843,12758.45,276.2
28.464000000002844,12759.55,276.21
28.468000000002846,12760.66,276.22
28.472000000002847,12761.76,276.23
28.47600000000285,12762.87,276.24
28.48000000000285,12763.97,276.24
28.48400000000285,12765.08,276.24
28.488000000002852,12766.18,276.25
28.492000000002854,12767.29,276.26
28.496000000002855,12768.39,276.27
28.500000000002856,12769.5,276.28
28.504000000002858,12770.6,276.29
28.50800000000286,12771.71,276.29
28.51200000000286,12772.81,276.3
28.51600000000286,12773.92,276.31
28.520000000002863,12775.02,276.32
28.524000000002864,12776.13,276.33
28.528000000002866,12777.23,276.34
28.532000000002867,12778.34,276.34
28.53600000000287,12779.45,276.35
28.54000000000287,12780.55,276.37
28.54400000000287,12781.66,276.38
28.548000000002872,12782.76,276.39
28.552000000002874,12783.87,276.4
28.556000000002875,12784.97,276.41
28.560000000002876,12786.08,276.42
28.564000000002878,12787.18,276.44
28.56800000000288,12788.29,276.45
28.57200000000288,12789.39,276.46
28.57600000000288,12790.5,276.48
28.580000000002883,12791.61,276.49
28.584000000002884,12792.71,276.51
28.588000000002886,12793.82,276.53
28.592000000002887,12794.92,276.54
28.59600000000289,12796.03,276.56
28.60000000000289,12797.14,276.58
28.60400000000289,12798.24,276.59
28.608000000002892,12799.35,276.61
28.612000000002894,12800.46,276.62
28.616000000002895,12801.56,276.64
28.620000000002896,12802.67,276.65
28.624000000002898,12803.78,276.66
28.6280000000029,12804.88,276.68
28.6320000000029,12805.99,276.69
28.636000000002902,12807.1,276.71
28.640000000002903,12808.2,276.73
28.644000000002904,12809.31,276.74
28.648000000002906,12810.42,276.76
28.652000000002907,12811.52,276.78
28.65600000000291,12812.63,276.8
28.66000000000291,12813.74,276.82
28.66400000000291,12814.85,276.83
28.668000000002912,12815.95,276.85
28.672000000002914,12817.06,276.86
28.676000000002915,12818.17,276.87
28.680000000002916,12819.28,276.88
28.684000000002918,12820.38,276.89
28.68800000000292,12821.49,276.9
28.69200000000292,12822.6,276.91
28.696000000002922,12823.71,276.92
28.700000000002923,12824.81,276.93
28.704000000002925,12825.92,276.95
28.708000000002926,12827.03,276.96
28.712000000002927,12828.13,276.96
28.71600000000293,12829.24,276.97
28.72000000000293,12830.35,276.98
28.72400000000293,12831.46,277.0
28.728000000002933,12832.57,277.01
28.732000000002934,12833.67,277.02
28.736000000002935,12834.78,277.03
28.740000000002937,12835.89,277.04
28.744000000002938,12837.0,277.05
28.74800000000294,12838.11,277.06
28.75200000000294,12839.22,277.07
28.756000000002942,12840.33,277.08
28.760000000002943,12841.43,277.08
28.764000000002945,12842.54,277.1
28.768000000002946,12843.65,277.11
28.772000000002947,12844.76,277.12
28.77600000000295,12845.87,277.13
28.78000000000295,12846.98,277.13
28.78400000000295,12848.08,277.14
28.788000000002953,12849.19,277.15
28.792000000002954,12850.3,277.16
28.796000000002955,12851.41,277.17
28.800000000002957,12852.52,277.19
28.804000000002958,12853.63,277.21
28.80800000000296,12854.73,277.22
28.81200000000296,12855.84,277.24
28.816000000002962,12856.95,277.25
28.820000000002963,12858.06,277.26
28.824000000002965,12859.17,277.27
28.828000000002966,12860.28,277.29
28.832000000002967,12861.39,277.3
28.83600000000297,12862.5,277.31
28.84000000000297,12863.61,277.33
28.84400000000297,12864.72,277.35
28.848000000002973,12865.83,277.37
28.852000000002974,12866.94,277.39
28.856000000002975,12868.05,277.41
28.860000000002977,12869.16,277.42
28.864000000002978,12870.27,277.44
28.86800000000298,12871.37,277.45
28.87200000000298,12872.48,277.47
28.876000000002982,12873.59,277.49
28.880000000002983,12874.71,277.5
28.884000000002985,12875.82,277.5
28.888000000002986,12876.93,277.51
28.892000000002987,12878.04,277.52
28.89600000000299,12879.15,277.53
28.90000000000299,12880.26,277.54
28.90400000000299,12881.37,277.55
28.908000000002993,12882.48,277.56
28.912000000002994,12883.59,277.57
28.916000000002995,12884.7,277.58
28.920000000002997,12885.81,277.59
28.924000000002998,12886.92,277.59
28.928000000003,12888.03,277.6
28.932000000003,12889.14,277.61
28.936000000003002,12890.25,277.62
28.940000000003003,12891.36,277.63
28.944000000003005,12892.47,277.65
28.948000000003006,12893.58,277.66
28.952000000003007,12894.69,277.67
28.95600000000301,12895.8,277.68
28.96000000000301,12896.91,277.68
28.96400000000301,12898.02,277.68
28.968000000003013,12899.13,277.68
28.972000000003014,12900.24,277.69
28.976000000003015,12901.35,277.7
28.980000000003017,12902.46,277.7
28.984000000003018,12903.57,277.71
28.98800000000302,12904.68,277.71
28.99200000000302,12905.8,277.72
28.996000000003022,12906.91,277.73
29.000000000003023,12908.02,277.74
29.004000000003025,12909.13,277.75
29.008000000003026,12910.24,277.75
29.012000000003027,12911.35,277.76
29.01600000000303,12912.46,277.78
29.02000000000303,12913.58,277.79
29.02400000000303,12914.69,277.81
29.028000000003033,12915.8,277.82
29.032000000003034,12916.91,277.84
29.036000000003035,12918.02,277.86
29.040000000003037,12919.13,277.87
29.044000000003038,12920.24,277.89
29.04800000000304,12921.35,277.9
29.05200000000304,12922.47,277.91
29.056000000003042,12923.58,277.92
29.060000000003043,12924.69,277.93
29.064000000003045,12925.8,277.93
29.068000000003046,12926.91,277.94
29.072000000003047,12928.02,277.95
29.07600000000305,12929.13,277.97
29.08000000000305,12930.25,277.98
29.08400000000305,12931.36,277.98
29.088000000003053,12932.47,277.99
29.092000000003054,12933.58,278.0
29.096000000003055,12934.7,278.0
29.100000000003057,12935.81,278.01
29.104000000003058,12936.92,278.02
29.10800000000306,12938.03,278.04
29.11200000000306,12939.14,278.06
29.116000000003062,12940.26,278.08
29.120000000003063,12941.37,278.1
29.124000000003065,12942.48,278.12
29.128000000003066,12943.59,278.14
29.132000000003067,12944.71,278.16
29.13600000000307,12945.82,278.17
29.14000000000307,12946.93,278.18
29.14400000000307,12948.04,278.2
29.148000000003073,12949.16,278.2
29.152000000003074,12950.27,278.21
29.156000000003075,12951.38,278.22
29.160000000003077,12952.5,278.23
29.164000000003078,12953.61,278.24
29.16800000000308,12954.72,278.26
29.17200000000308,12955.83,278.27
29.176000000003082,12956.95,278.28
29.180000000003083,12958.06,278.29
29.184000000003085,12959.17,278.31
29.188000000003086,12960.29,278.32
29.192000000003087,12961.4,278.33
29.19600000000309,12962.51,278.34
29.20000000000309,12963.63,278.35
29.20400000000309,12964.74,278.36
29.208000000003093,12965.85,278.38
29.212000000003094,12966.97,278.4
29.216000000003095,12968.08,278.42
29.220000000003097,12969.19,278.44
29.224000000003098,12970.31,278.45
29.2280000000031,12971.42,278.46
29.2320000000031,12972.54,278.48
29.236000000003102,12973.65,278.49
29.240000000003104,12974.76,278.51
29.244000000003105,12975.88,278.52
29.248000000003106,12976.99,278.53
29.252000000003108,12978.11,278.54
29.25600000000311,12979.22,278.55
29.26000000000311,12980.34,278.57
29.26400000000311,12981.45,278.58
29.268000000003113,12982.56,278.59
29.272000000003114,12983.68,278.6
29.276000000003116,12984.79,278.6
29.280000000003117,12985.91,278.61
29.284000000003118,12987.02,278.62
29.28800000000312,12988.14,278.63
29.29200000000312,12989.25,278.65
29.296000000003122,12990.36,278.66
29.300000000003124,12991.48,278.68
29.304000000003125,12992.59,278.7
29.308000000003126,12993.71,278.72
29.312000000003128,12994.82,278.74
29.31600000000313,12995.94,278.76
29.32000000000313,12997.05,278.79
29.32400000000313,12998.17,278.81
29.328000000003133,12999.28,278.83
29.332000000003134,13000.4,278.85
29.336000000003136,13001.51,278.87
29.340000000003137,13002.63,278.89
29.34400000000314,13003.75,278.91
29.34800000000314,13004.86,278.92
29.35200000000314,13005.98,278.94
29.356000000003142,13007.09,278.95
29.360000000003144,13008.21,278.97
29.364000000003145,13009.32,278.99
29.368000000003146,13010.44,279.0
29.372000000003148,13011.56,279.01
29.37600000000315,13012.67,279.03
29.38000000000315,13013.79,279.05
29.38400000000315,13014.91,279.07
29.388000000003153,13016.02,279.08
29.392000000003154,13017.14,279.09
29.396000000003156,13018.25,279.1
29.400000000003157,13019.37,279.12
29.40400000000316,13020.49,279.13
29.40800000000316,13021.6,279.15
29.41200000000316,13022.72,279.16
29.416000000003162,13023.83,279.18
29.420000000003164,13024.95,279.2
29.424000000003165,13026.07,279.21
29.428000000003166,13027.19,279.22
29.432000000003168,13028.3,279.24
29.43600000000317,13029.42,279.25
29.44000000000317,13030.54,279.27
29.44400000000317,13031.66,279.28
29.448000000003173,13032.77,279.29
29.452000000003174,13033.89,279.3
29.456000000003176,13035.01,279.3
29.460000000003177,13036.12,279.31
29.46400000000318,13037.24,279.33
29.46800000000318,13038.36,279.34
29.47200000000318,13039.48,279.35
29.476000000003182,13040.59,279.36
29.480000000003184,13041.71,279.37
29.484000000003185,13042.83,279.38
29.488000000003186,13043.94,279.39
29.492000000003188,13045.06,279.41
29.49600000000319,13046.18,279.42
29.50000000000319,13047.3,279.44
29.50400000000319,13048.42,279.46
29.508000000003193,13049.53,279.47
29.512000000003194,13050.65,279.49
29.516000000003196,13051.77,279.5
29.520000000003197,13052.89,279.52
29.5240000000032,13054.01,279.54
29.5280000000032,13055.12,279.55
29.5320000000032,13056.24,279.56
29.536000000003202,13057.36,279.57
29.540000000003204,13058.48,279.58
29.544000000003205,13059.6,279.59
29.548000000003206,13060.71,279.6
29.552000000003208,13061.83,279.61
29.55600000000321,13062.95,279.62
29.56000000000321,13064.07,279.63
29.56400000000321,13065.19,279.64
29.568000000003213,13066.31,279.65
29.572000000003214,13067.42,279.66
29.576000000003216,13068.54,279.68
29.580000000003217,13069.66,279.69
29.58400000000322,13070.78,279.7
29.58800000000322,13071.9,279.71
29.59200000000322,13073.02,279.72
29.596000000003222,13074.14,279.73
29.600000000003224,13075.26,279.74
29.604000000003225,13076.38,279.74
29.608000000003226,13077.5,279.74
29.612000000003228,13078.62,279.74
29.61600000000323,13079.73,279.74
29.62000000000323,13080.85,279.74
29.62400000000323,13081.97,279.75
29.628000000003233,13083.09,279.75
29.632000000003234,13084.21,279.75
29.636000000003236,13085.33,279.76
29.640000000003237,13086.45,279.77
29.64400000000324,13087.57,279.78
29.64800000000324,13088.69,279.79
29.65200000000324,13089.81,279.8
29.656000000003242,13090.93,279.82
29.660000000003244,13092.04,279.84
29.664000000003245,13093.16,279.86
29.668000000003246,13094.28,279.87
29.672000000003248,13095.4,279.89
29.67600000000325,13096.52,279.9
29.68000000000325,13097.64,279.91
29.684000000003252,13098.76,279.93
29.688000000003253,13099.88,279.94
29.692000000003254,13101.0,279.96
29.696000000003256,13102.12,279.97
29.700000000003257,13103.24,279.99
29.70400000000326,13104.36,280.0
29.70800000000326,13105.48,280.02
29.71200000000326,13106.6,280.03
29.716000000003262,13107.72,280.03
29.720000000003264,13108.84,280.04
29.724000000003265,13109.96,280.05
29.728000000003266,13111.08,280.05
29.732000000003268,13112.2,280.06
29.73600000000327,13113.32,280.06
29.74000000000327,13114.44,280.07
29.744000000003272,13115.56,280.08
29.748000000003273,13116.68,280.09
29.752000000003274,13117.8,280.1
29.756000000003276,13118.92,280.11
29.760000000003277,13120.04,280.11
29.76400000000328,13121.16,280.12
29.76800000000328,13122.28,280.13
29.77200000000328,13123.4,280.14
29.776000000003283,13124.52,280.15
29.780000000003284,13125.64,280.16
29.784000000003285,13126.77,280.18
29.788000000003287,13127.89,280.19
29.792000000003288,13129.01,280.19
29.79600000000329,13130.13,280.2
29.80000000000329,13131.25,280.22
29.804000000003292,13132.37,280.22
29.808000000003293,13133.49,280.23
29.812000000003295,13134.61,280.24
29.816000000003296,13135.73,280.25
29.820000000003297,13136.86,280.27
29.8240000000033,13137.98,280.28
29.8280000000033,13139.1,280.29
29.8320000000033,13140.22,280.3
29.836000000003303,13141.34,280.32
29.840000000003304,13142.46,280.33
29.844000000003305,13143.58,280.34
29.848000000003307,13144.7,280.35
29.852000000003308,13145.82,280.36
29.85600000000331,13146.95,280.36
29.86000000000331,13148.07,280.38
29.864000000003312,13149.19,280.39
29.868000000003313,13150.31,280.4
29.872000000003315,13151.43,280.42
29.876000000003316,13152.55,280.43
29.880000000003317,13153.67,280.44
29.88400000000332,13154.8,280.45
29.88800000000332,13155.92,280.46
29.89200000000332,13157.04,280.47
29.896000000003323,13158.16,280.48
29.900000000003324,13159.29,280.5
29.904000000003325,13160.41,280.51
29.908000000003327,13161.53,280.52
29.912000000003328,13162.65,280.53
29.91600000000333,13163.77,280.54
29.92000000000333,13164.9,280.55
29.924000000003332,13166.02,280.56
29.928000000003333,13167.14,280.57
29.932000000003335,13168.26,280.57
29.936000000003336,13169.38,280.58
29.940000000003337,13170.51,280.59
29.94400000000334,13171.63,280.6
29.94800000000334,13172.75,280.61
29.95200000000334,13173.87,280.62
29.956000000003343,13174.99,280.63
29.960000000003344,13176.12,280.65
29.964000000003345,13177.24,280.67
29.968000000003347,13178.36,280.68
29.972000000003348,13179.49,280.7
29.97600000000335,13180.61,280.71
29.98000000000335,13181.73,280.72
29.984000000003352,13182.85,280.73
29.988000000003353,13183.98,280.74
29.992000000003355,13185.1,280.75
29.996000000003356,13186.22,280.76
30.000000000003357,13187.35,280.77
30.00400000000336,13188.47,280.78
30.00800000000336,13189.59,280.79
30.01200000000336,13190.72,280.8
30.016000000003363,13191.84,280.81
30.020000000003364,13192.96,280.83
30.024000000003365,13194.08,280.85
30.028000000003367,13195.21,280.87
30.032000000003368,13196.33,280.89
30.03600000000337,13197.46,280.9
30.04000000000337,13198.58,280.91
30.044000000003372,13199.7,280.92
30.048000000003373,13200.83,280.93
30.052000000003375,13201.95,280.93
30.056000000003376,13203.08,280.94
30.060000000003377,13204.2,280.95
30.06400000000338,13205.32,280.96
30.06800000000338,13206.45,280.97
30.07200000000338,13207.57,280.97
30.076000000003383,13208.7,280.98
30.080000000003384,13209.82,280.99
30.084000000003385,13210.94,281.0
30.088000000003387,13212.07,281.01
30.092000000003388,13213.19,281.03
30.09600000000339,13214.32,281.04
30.10000000000339,13215.44,281.05
30.104000000003392,13216.56,281.07
30.108000000003393,13217.69,281.08
30.112000000003395,13218.81,281.09
30.116000000003396,13219.94,281.1
30.120000000003397,13221.06,281.11
30.1240000000034,13222.18,281.12
30.1280000000034,13223.31,281.13
30.1320000000034,13224.43,281.13
30.136000000003403,13225.56,281.14
30.140000000003404,13226.68,281.15
30.144000000003405,13227.81,281.16
30.148000000003407,13228.93,281.16
30.152000000003408,13230.06,281.17
30.15600000000341,13231.18,281.18
30.16000000000341,13232.31,281.19
30.164000000003412,13233.43,281.2
30.168000000003413,13234.56,281.21
30.172000000003415,13235.68,281.22
30.176000000003416,13236.81,281.23
30.180000000003417,13237.93,281.25
30.18400000000342,13239.06,281.26
30.18800000000342,13240.18,281.27
30.19200000000342,13241.31,281.28
30.196000000003423,13242.43,281.3
30.200000000003424,13243.56,281.31
30.204000000003425,13244.68,281.33
30.208000000003427,13245.81,281.34
30.212000000003428,13246.93,281.35
30.21600000000343,13248.06,281.37
30.22000000000343,13249.18,281.38
30.224000000003432,13250.31,281.4
30.228000000003433,13251.43,281.42
30.232000000003435,13252.56,281.43
30.236000000003436,13253.69,281.45
30.240000000003437,13254.81,281.46
30.24400000000344,13255.94,281.48
30.24800000000344,13257.06,281.49
30.25200000000344,13258.19,281.51
30.256000000003443,13259.32,281.52
30.260000000003444,13260.44,281.53
30.264000000003445,13261.57,281.54
30.268000000003447,13262.69,281.55
30.272000000003448,13263.82,281.56
30.27600000000345,13264.95,281.57
30.28000000000345,13266.07,281.58
30.284000000003452,13267.2,281.59
30.288000000003453,13268.32,281.6
30.292000000003455,13269.45,281.61
30.296000000003456,13270.58,281.62
30.300000000003458,13271.7,281.63
30.30400000000346,13272.83,281.64
30.30800000000346,13273.96,281.65
30.31200000000346,13275.08,281.66
30.316000000003463,13276.21,281.67
30.320000000003464,13277.34,281.69
30.324000000003466,13278.46,281.71
30.328000000003467,13279.59,281.72
30.332000000003468,13280.72,281.74
