Tiempo,ax,ay,az,gx,gy,gz,mx,my,mz,myaw1,myaw2
82.46000000000073,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-13.94,40.88,43.81,35.64
82.48000000000073,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-13.94,40.88,43.81,35.64
82.50000000000072,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-13.94,40.88,43.81,35.64
82.52000000000072,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-13.94,40.88,43.81,35.64
82.54000000000072,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.38,39.31,46.4,38.89
82.56000000000071,-0.34,-0.8,9.65,0.0,0.0,0.0,17.94,-16.12,38.5,49.24,41.95
82.58000000000071,-0.34,-0.8,9.65,0.0,0.0,0.0,17.94,-16.12,38.5,49.24,41.95
82.6000000000007,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.38,42.88,47.05,38.89
82.6200000000007,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.38,42.88,47.05,38.89
82.6400000000007,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.38,42.88,47.05,38.89
82.6600000000007,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.38,42.88,47.05,38.89
82.68000000000069,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.38,42.88,47.05,38.89
82.70000000000068,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.38,42.88,47.05,38.89
82.72000000000068,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.38,42.88,47.05,38.89
82.74000000000068,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.38,42.88,47.05,38.89
82.76000000000067,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.38,38.94,46.33,38.89
82.78000000000067,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.0,39.69,45.29,37.66
82.80000000000067,-0.34,-0.8,9.65,0.0,0.0,0.0,17.94,-15.38,41.69,48.71,40.6
82.82000000000066,-0.38,-0.8,9.65,0.0,0.0,0.0,17.94,-15.38,41.69,48.99,40.6
82.84000000000066,-0.34,-0.8,9.65,0.0,0.0,0.0,17.94,-15.38,41.69,48.71,40.6
82.86000000000065,-0.34,-0.8,9.65,0.0,0.0,0.0,17.94,-15.38,41.69,48.71,40.6
82.88000000000065,-0.38,-0.8,9.65,0.0,0.0,0.0,17.94,-15.38,41.69,48.99,40.6
82.90000000000065,-0.38,-0.8,9.65,0.0,0.0,0.0,17.94,-15.38,41.69,48.99,40.6
82.92000000000064,-0.38,-0.8,9.65,0.0,0.0,0.0,17.94,-15.38,41.69,48.99,40.6
82.94000000000064,-0.38,-0.8,9.65,0.0,0.0,0.0,18.69,-16.5,38.5,48.77,41.44
82.96000000000063,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-16.5,38.5,48.53,41.44
82.98000000000063,-0.34,-0.8,9.65,0.0,0.0,0.0,17.94,-15.0,39.31,47.69,39.9
83.00000000000063,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.38,41.69,46.83,38.89
83.02000000000062,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.38,41.69,46.83,38.89
83.04000000000062,-0.38,-0.8,9.65,0.0,0.0,0.0,19.06,-15.38,41.69,47.1,38.89
83.06000000000061,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.38,41.69,46.83,38.89
83.08000000000061,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.38,41.69,46.83,38.89
83.1000000000006,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.38,41.69,46.83,38.89
83.1200000000006,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.38,41.69,46.83,38.89
83.1400000000006,-0.38,-0.8,9.65,0.0,0.0,0.0,19.06,-15.38,41.69,47.1,38.89
83.1600000000006,-0.38,-0.8,9.65,0.0,0.0,0.0,19.44,-15.0,38.88,45.37,37.66
83.18000000000059,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.0,38.88,45.13,37.66
83.20000000000059,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-16.5,40.88,48.95,41.44
83.22000000000058,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-16.5,40.88,48.95,41.44
83.24000000000058,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-16.5,40.88,48.95,41.44
83.26000000000057,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-16.5,40.88,48.95,41.44
83.28000000000057,-0.38,-0.8,9.65,0.0,0.0,0.0,18.69,-16.5,40.88,49.21,41.44
83.30000000000057,-0.38,-0.8,9.65,0.0,0.0,0.0,18.69,-16.5,40.88,49.21,41.44
83.32000000000056,-0.38,-0.8,9.65,0.0,0.0,0.0,18.69,-16.5,40.88,49.21,41.44
83.34000000000056,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-16.5,40.88,48.95,41.44
83.36000000000055,-0.34,-0.8,9.65,0.0,0.0,0.0,19.81,-15.38,39.69,45.28,37.81
83.38000000000055,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.0,38.94,45.15,37.66
83.40000000000055,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-14.25,41.63,46.31,37.89
83.42000000000054,-0.38,-0.8,9.65,0.0,0.0,0.0,18.31,-14.25,41.63,46.59,37.89
83.44000000000054,-0.38,-0.8,9.65,0.0,0.0,0.0,18.31,-14.25,41.63,46.59,37.89
83.46000000000053,-0.38,-0.8,9.65,0.0,0.0,0.0,18.31,-14.25,41.63,46.59,37.89
83.48000000000053,-0.38,-0.8,9.65,0.0,0.0,0.0,18.31,-14.25,41.63,46.59,37.89
83.50000000000053,-0.38,-0.8,9.65,0.0,0.0,0.0,18.31,-14.25,41.63,46.59,37.89
83.52000000000052,-0.38,-0.8,9.65,0.0,0.0,0.0,18.31,-14.25,41.63,46.59,37.89
83.54000000000052,-0.38,-0.8,9.65,0.0,0.0,0.0,18.31,-14.63,38.88,46.63,38.61
83.56000000000051,-0.31,-0.8,9.65,0.0,0.0,0.0,18.31,-14.63,38.88,46.13,38.61
83.58000000000051,-0.31,-0.8,9.65,0.0,0.0,0.0,19.06,-16.87,39.69,48.42,41.52
83.6000000000005,-0.31,-0.8,9.65,0.0,0.0,0.0,19.81,-15.38,42.06,45.46,37.81
83.6200000000005,-0.31,-0.8,9.65,0.0,0.0,0.0,19.81,-15.38,42.06,45.46,37.81
83.6400000000005,-0.34,-0.8,9.65,0.0,0.0,0.0,19.81,-15.38,42.06,45.71,37.81
83.6600000000005,-0.34,-0.8,9.65,0.0,0.0,0.0,19.81,-15.38,42.06,45.71,37.81
83.68000000000049,-0.34,-0.8,9.65,0.0,0.0,0.0,19.81,-15.38,42.06,45.71,37.81
83.70000000000049,-0.34,-0.8,9.65,0.0,0.0,0.0,19.81,-15.38,42.06,45.71,37.81
83.72000000000048,-0.34,-0.8,9.65,0.0,0.0,0.0,19.81,-15.38,42.06,45.71,37.81
83.74000000000048,-0.38,-0.8,9.65,0.0,0.0,0.0,19.81,-15.38,42.06,45.97,37.81
83.76000000000047,-0.38,-0.8,9.65,0.0,0.0,0.0,18.31,-16.12,38.5,48.85,41.37
83.78000000000047,-0.31,-0.8,9.61,0.0,0.0,0.0,18.31,-16.12,38.5,48.38,41.37
83.80000000000047,-0.31,-0.8,9.61,0.0,0.0,0.0,19.44,-14.63,41.69,44.85,36.96
83.82000000000046,-0.31,-0.8,9.61,0.0,0.0,0.0,19.44,-14.63,41.69,44.85,36.96
83.84000000000046,-0.31,-0.8,9.61,0.0,0.0,0.0,19.44,-14.63,41.69,44.85,36.96
83.86000000000045,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-14.63,41.69,45.07,36.96
83.88000000000045,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-14.63,41.69,45.07,36.96
83.90000000000045,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-14.63,41.69,45.07,36.96
83.92000000000044,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-14.63,41.69,45.07,36.96
83.94000000000044,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-14.63,41.69,45.07,36.96
83.96000000000043,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-14.63,41.69,45.07,36.96
83.98000000000043,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.0,40.06,46.57,38.75
84.00000000000043,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-15.0,41.25,47.42,39.32
84.02000000000042,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-15.0,41.25,47.42,39.32
84.04000000000042,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-15.0,41.25,47.42,39.32
84.06000000000041,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-15.0,41.25,47.42,39.32
84.08000000000041,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-15.0,41.25,47.42,39.32
84.1000000000004,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-15.0,41.25,47.42,39.32
84.1200000000004,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-15.0,41.25,47.42,39.32
84.1400000000004,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.38,38.5,46.86,39.45
84.1600000000004,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.38,38.5,46.86,39.45
84.18000000000039,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-16.12,40.13,47.66,40.23
84.20000000000039,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.75,41.25,47.93,40.12
84.22000000000038,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.75,41.25,47.93,40.12
84.24000000000038,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.75,41.25,47.93,40.12
84.26000000000037,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.75,41.25,47.93,40.12
84.28000000000037,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.75,41.25,47.93,40.12
84.30000000000037,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.75,41.25,47.93,40.12
84.32000000000036,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.75,41.25,47.93,40.12
84.34000000000036,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.75,41.25,47.93,40.12
84.36000000000035,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.75,38.88,46.88,39.56
84.38000000000035,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.38,38.94,45.73,38.34
84.40000000000035,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-15.38,42.06,48.14,40.02
84.42000000000034,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-15.38,42.06,48.14,40.02
84.44000000000034,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-15.38,42.06,48.14,40.02
84.46000000000033,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-15.38,42.06,48.14,40.02
84.48000000000033,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-15.38,42.06,48.14,40.02
84.50000000000033,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-15.38,42.06,48.14,40.02
84.52000000000032,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-15.38,42.06,48.14,40.02
84.54000000000032,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-15.38,42.06,48.14,40.02
84.56000000000031,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-15.38,42.06,48.14,40.02
84.58000000000031,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.0,39.69,45.29,37.66
84.6000000000003,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.38,42.88,46.45,38.34
84.6200000000003,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.38,42.88,46.45,38.34
84.6400000000003,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.38,42.88,46.45,38.34
84.6600000000003,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.38,42.88,46.45,38.34
84.68000000000029,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.38,42.88,46.45,38.34
84.70000000000029,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.38,42.88,46.45,38.34
84.72000000000028,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.38,42.88,46.45,38.34
84.74000000000028,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.38,39.31,47.01,39.45
84.76000000000028,-0.34,-0.8,9.65,0.0,0.0,0.0,19.81,-15.75,40.88,46.06,38.48
84.78000000000027,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.38,39.69,47.08,39.45
84.80000000000027,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-13.94,41.69,44.57,36.17
84.82000000000026,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-13.94,41.69,44.57,36.17
84.84000000000026,-0.38,-0.8,9.65,0.0,0.0,0.0,19.06,-13.94,41.69,44.83,36.17
84.86000000000026,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-13.94,41.69,44.57,36.17
84.88000000000025,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-13.94,41.69,44.57,36.17
84.90000000000025,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-13.94,41.69,44.57,36.17
84.92000000000024,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-13.94,41.69,44.57,36.17
84.94000000000024,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-13.94,41.69,44.57,36.17
84.96000000000024,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.0,39.31,46.43,38.75
84.98000000000023,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-14.63,40.13,44.78,36.96
85.00000000000023,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-14.25,41.31,45.62,37.33
85.02000000000022,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-14.25,41.31,45.62,37.33
85.04000000000022,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-14.25,41.31,45.62,37.33
85.06000000000022,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-14.25,41.31,45.62,37.33
85.08000000000021,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-14.25,41.31,45.62,37.33
85.10000000000021,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-14.25,41.31,45.62,37.33
85.1200000000002,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-14.25,41.31,45.62,37.33
85.1400000000002,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-14.25,41.31,45.62,37.33
85.1600000000002,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-14.25,41.31,45.62,37.33
85.18000000000019,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-16.12,38.88,48.05,40.79
85.20000000000019,-0.34,-0.8,9.65,0.0,0.0,0.0,19.81,-16.5,41.63,47.28,39.79
85.22000000000018,-0.34,-0.8,9.65,0.0,0.0,0.0,19.81,-16.5,41.63,47.28,39.79
85.24000000000018,-0.38,-0.8,9.65,0.0,0.0,0.0,19.81,-16.5,41.63,47.54,39.79
85.26000000000018,-0.38,-0.8,9.65,0.0,0.0,0.0,19.81,-16.5,41.63,47.54,39.79
85.28000000000017,-0.38,-0.8,9.65,0.0,0.0,0.0,19.81,-16.5,41.63,47.54,39.79
85.30000000000017,-0.31,-0.8,9.65,0.0,0.0,0.0,19.81,-16.5,41.63,47.03,39.79
85.32000000000016,-0.31,-0.8,9.65,0.0,0.0,0.0,19.81,-16.5,41.63,47.03,39.79
85.34000000000016,-0.31,-0.8,9.65,0.0,0.0,0.0,18.69,-15.75,40.13,47.47,40.12
85.36000000000016,-0.31,-0.8,9.65,0.0,0.0,0.0,18.69,-15.38,38.94,46.69,39.45
85.38000000000015,-0.34,-0.8,9.69,0.0,0.0,0.0,18.69,-15.38,38.94,46.91,39.45
85.40000000000015,-0.34,-0.8,9.69,0.0,0.0,0.0,18.31,-15.38,41.25,47.96,40.02
85.42000000000014,-0.34,-0.8,9.69,0.0,0.0,0.0,18.31,-15.38,41.25,47.96,40.02
85.44000000000014,-0.34,-0.8,9.69,0.0,0.0,0.0,18.31,-15.38,41.25,47.96,40.02
85.46000000000014,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-15.38,41.25,47.99,40.02
85.48000000000013,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-15.38,41.25,47.99,40.02
85.50000000000013,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-15.38,41.25,47.99,40.02
85.52000000000012,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-15.38,41.25,47.99,40.02
85.54000000000012,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-15.38,41.25,47.99,40.02
85.56000000000012,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-15.0,38.88,46.97,39.32
85.58000000000011,-0.34,-0.8,9.65,0.0,0.0,0.0,17.56,-15.75,38.88,49.4,41.89
85.60000000000011,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.0,41.69,45.66,37.66
85.6200000000001,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.0,41.69,45.66,37.66
85.6400000000001,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.0,41.69,45.66,37.66
85.6600000000001,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.0,41.69,45.66,37.66
85.68000000000009,-0.38,-0.8,9.65,0.0,0.0,0.0,19.44,-15.0,41.69,45.92,37.66
85.70000000000009,-0.38,-0.8,9.65,0.0,0.0,0.0,19.44,-15.0,41.69,45.92,37.66
85.72000000000008,-0.38,-0.8,9.65,0.0,0.0,0.0,19.44,-15.0,41.69,45.92,37.66
85.74000000000008,-0.38,-0.8,9.65,0.0,0.0,0.0,17.94,-14.63,38.5,47.2,39.19
85.76000000000008,-0.34,-0.8,9.69,0.0,0.0,0.0,17.94,-14.63,38.5,46.92,39.19
85.78000000000007,-0.34,-0.8,9.69,0.0,0.0,0.0,19.06,-15.75,38.94,46.87,39.56
85.80000000000007,-0.34,-0.8,9.69,0.0,0.0,0.0,19.06,-16.12,41.25,47.84,40.23
85.82000000000006,-0.34,-0.8,9.69,0.0,0.0,0.0,19.06,-16.12,41.25,47.84,40.23
85.84000000000006,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-16.12,41.25,47.87,40.23
85.86000000000006,-0.38,-0.8,9.65,0.0,0.0,0.0,19.06,-16.12,41.25,48.13,40.23
85.88000000000005,-0.38,-0.8,9.65,0.0,0.0,0.0,19.06,-16.12,41.25,48.13,40.23
85.90000000000005,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-16.12,41.25,47.87,40.23
85.92000000000004,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-16.12,41.25,47.87,40.23
85.94000000000004,-0.34,-0.8,9.65,0.0,0.0,0.0,20.12,-15.75,38.13,45.08,38.05
85.96000000000004,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-16.5,38.94,47.4,40.33
85.98000000000003,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-16.5,38.94,47.4,40.33
86.00000000000003,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.38,42.06,47.52,39.45
86.02000000000002,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.38,42.06,47.52,39.45
86.04000000000002,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.38,42.06,47.52,39.45
86.06000000000002,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.38,42.06,47.52,39.45
86.08000000000001,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.38,42.06,47.52,39.45
86.10000000000001,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.38,42.06,47.52,39.45
86.12,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.38,42.06,47.52,39.45
86.14,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.38,42.06,47.52,39.45
86.16,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-14.63,38.13,46.23,38.61
86.17999999999999,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.0,39.69,45.89,38.2
86.19999999999999,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.0,39.69,45.89,38.2
86.21999999999998,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.0,39.69,45.89,38.2
86.23999999999998,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.0,39.69,45.89,38.2
86.25999999999998,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.0,39.69,45.89,38.2
86.27999999999997,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.0,39.69,45.89,38.2
86.29999999999997,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.0,39.69,45.89,38.2
86.31999999999996,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.0,39.69,45.89,38.2
86.33999999999996,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.0,38.5,46.27,38.75
86.35999999999996,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.0,38.5,46.27,38.75
86.37999999999995,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-16.5,39.31,48.06,40.88
86.39999999999995,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.75,41.25,46.71,39.02
86.41999999999994,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.75,41.25,46.71,39.02
86.43999999999994,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.75,41.25,46.71,39.02
86.45999999999994,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.75,41.25,46.71,39.02
86.47999999999993,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.75,41.25,46.71,39.02
86.49999999999993,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.75,41.25,46.71,39.02
86.51999999999992,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-15.75,41.25,46.71,39.02
86.53999999999992,-0.34,-0.8,9.65,0.0,0.0,0.0,19.81,-15.75,38.5,45.63,38.48
86.55999999999992,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-16.5,38.94,48.0,40.88
86.57999999999991,-0.38,-0.8,9.65,0.0,0.0,0.0,19.06,-16.5,38.94,48.24,40.88
86.59999999999991,-0.38,-0.8,9.65,0.0,0.0,0.0,19.81,-15.38,40.88,45.74,37.81
86.6199999999999,-0.38,-0.8,9.65,0.0,0.0,0.0,19.81,-15.38,40.88,45.74,37.81
86.6399999999999,-0.38,-0.8,9.65,0.0,0.0,0.0,19.81,-15.38,40.88,45.74,37.81
86.6599999999999,-0.38,-0.8,9.65,0.0,0.0,0.0,19.81,-15.38,40.88,45.74,37.81
86.6799999999999,-0.38,-0.8,9.65,0.0,0.0,0.0,19.81,-15.38,40.88,45.74,37.81
86.69999999999989,-0.38,-0.8,9.65,0.0,0.0,0.0,19.81,-15.38,40.88,45.74,37.81
86.71999999999989,-0.38,-0.8,9.65,0.0,0.0,0.0,19.81,-15.38,40.88,45.74,37.81
86.73999999999988,-0.34,-0.8,9.65,0.0,0.0,0.0,19.81,-15.38,40.88,45.49,37.81
86.75999999999988,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.0,39.31,46.43,38.75
86.77999999999987,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.0,40.06,46.57,38.75
86.79999999999987,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.75,41.63,47.38,39.56
86.81999999999987,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.75,41.63,47.38,39.56
86.83999999999986,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.75,41.63,47.38,39.56
86.85999999999986,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.75,41.63,47.38,39.56
86.87999999999985,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.75,41.63,47.38,39.56
86.89999999999985,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.75,41.63,47.38,39.56
86.91999999999985,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.75,41.63,47.38,39.56
86.93999999999984,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-13.94,38.88,44.02,36.17
86.95999999999984,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-13.94,38.88,44.02,36.17
86.97999999999983,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.75,39.69,47.03,39.56
86.99999999999983,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-16.5,40.88,47.74,40.33
87.01999999999983,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-16.5,40.88,47.74,40.33
87.03999999999982,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-16.5,40.88,47.74,40.33
87.05999999999982,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-16.5,40.88,47.74,40.33
87.07999999999981,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-16.5,40.88,47.74,40.33
87.09999999999981,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-16.5,40.88,47.74,40.33
87.1199999999998,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-16.5,40.88,47.74,40.33
87.1399999999998,-0.34,-0.8,9.65,0.0,0.0,0.0,19.44,-16.5,40.88,47.74,40.33
87.1599999999998,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-14.63,39.69,46.54,38.61
87.1799999999998,-0.34,-0.8,9.65,0.0,0.0,0.0,18.31,-14.63,39.69,46.54,38.61
87.19999999999979,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.75,42.06,48.08,40.12
87.21999999999979,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.75,42.06,48.08,40.12
87.23999999999978,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.75,42.06,48.08,40.12
87.25999999999978,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.75,42.06,48.08,40.12
87.27999999999977,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.75,42.06,48.08,40.12
87.29999999999977,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.75,42.06,48.08,40.12
87.31999999999977,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.75,42.06,48.08,40.12
87.33999999999976,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-15.75,42.06,48.08,40.12
87.35999999999976,-0.34,-0.8,9.65,0.0,0.0,0.0,18.69,-16.12,39.69,48.2,40.79
87.37999999999975,-0.34,-0.8,9.65,0.0,0.0,0.0,19.06,-15.75,41.63,47.38,39.56
87.39999999999975,-0.34,-0.8,9.65,0.0,0.0,0.0,17.94,-16.5,40.88,50.2,42.61
87.41999999999975,-0.34,-0.8,9.65,0.0,0.0,0.0,17.94,-16.5,40.88,50.2,42.61
87.43999999999974,-0.38,-0.8,9.65,0.0,0.0,0.0,17.94,-16.5,40.88,50.47,42.61
87.45999999999974,-0.38,-0.8,9.65,0.0,0.0,0.0,17.94,-16.5,40.88,50.47,42.61
87.47999999999973,-0.38,-0.8,9.65,0.0,0.0,0.0,17.94,-16.5,40.88,50.47,42.61
87.49999999999973,-0.38,-0.8,9.65,0.0,0.0,0.0,17.94,-16.5,40.88,50.47,42.61
87.51999999999973,-0.38,-0.8,9.65,0.0,0.0,0.0,17.94,-16.5,40.88,50.47,42.61
